repo,id,author,author_type,created_at,updated_at,issue_url,html_url
lsf,1140062097,bryantal,User,2019-07-17T20:18:53Z,2022-05-27T21:48:15Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/3,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/3#issuecomment-1140062097
lsf,1140062088,bryantal,User,2019-07-17T20:19:08Z,2022-05-27T21:48:13Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/2#issuecomment-1140062088
lsf,1140062270,bryantal,User,2019-07-17T20:19:55Z,2022-05-27T21:48:28Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/8,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/8#issuecomment-1140062270
lsf,1140062466,bryantal,User,2019-07-18T12:43:02Z,2022-05-27T21:48:47Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/13,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/13#issuecomment-1140062466
lsf,1140062340,bryantal,User,2019-07-18T12:45:55Z,2022-05-27T21:48:31Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/9,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/9#issuecomment-1140062340
lsf,1140062342,bryantal,User,2019-07-18T13:55:38Z,2022-05-27T21:48:31Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/9,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/9#issuecomment-1140062342
lsf,1140062113,bryantal,User,2019-07-18T15:11:00Z,2022-05-27T21:48:17Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/4,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/4#issuecomment-1140062113
lsf,1140062979,bryantal,User,2019-07-22T15:38:05Z,2022-05-27T21:49:57Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/40,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/40#issuecomment-1140062979
lsf,1140062907,bryantal,User,2019-08-06T02:13:17Z,2022-05-27T21:49:48Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/37,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/37#issuecomment-1140062907
lsf,1140063056,bryantal,User,2019-08-06T19:22:53Z,2022-05-27T21:50:08Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/44,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/44#issuecomment-1140063056
lsf,1140063078,bryantal,User,2019-08-14T13:32:57Z,2022-05-27T21:50:10Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/45,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/45#issuecomment-1140063078
lsf,1140062928,bryantal,User,2019-08-21T13:36:37Z,2022-05-27T21:49:51Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/38,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/38#issuecomment-1140062928
lsf,1140063014,bryantal,User,2019-08-21T13:41:01Z,2022-05-27T21:50:02Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/42,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/42#issuecomment-1140063014
lsf,1140062867,bryantal,User,2019-08-21T18:23:27Z,2022-05-27T21:49:43Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/35,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/35#issuecomment-1140062867
lsf,1140062128,bryantal,User,2019-08-22T18:14:48Z,2022-05-27T21:48:20Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/5,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/5#issuecomment-1140062128
lsf,1140062773,bryantal,User,2019-08-22T18:57:25Z,2022-05-27T21:49:31Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/31,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/31#issuecomment-1140062773
lsf,1140062778,bryantal,User,2019-08-23T12:50:12Z,2022-05-27T21:49:32Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/31,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/31#issuecomment-1140062778
lsf,1140062481,bryantal,User,2019-08-23T13:03:44Z,2022-05-27T21:48:49Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/14,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/14#issuecomment-1140062481
lsf,1140062805,bryantal,User,2019-08-23T13:10:09Z,2022-05-27T21:49:34Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/32,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/32#issuecomment-1140062805
lsf,1140062780,bryantal,User,2019-08-23T18:07:04Z,2022-05-27T21:49:32Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/31,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/31#issuecomment-1140062780
lsf,1140062411,bryantal,User,2019-08-23T19:12:55Z,2022-05-27T21:48:39Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/11,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/11#issuecomment-1140062411
lsf,1140062413,bryantal,User,2019-08-23T19:25:30Z,2022-05-27T21:48:39Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/11,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/11#issuecomment-1140062413
lsf,1140063201,bryantal,User,2019-08-23T19:29:52Z,2022-05-27T21:50:32Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/53,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/53#issuecomment-1140063201
lsf,1140063203,bryantal,User,2019-08-28T12:49:43Z,2022-05-27T21:50:32Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/53,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/53#issuecomment-1140063203
lsf,1140063204,bryantal,User,2019-09-09T19:17:15Z,2022-05-27T21:50:32Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/53,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/53#issuecomment-1140063204
lsf,1140062343,bryantal,User,2019-09-10T19:57:37Z,2022-05-27T21:48:31Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/9,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/9#issuecomment-1140062343
lsf,1140062445,bryantal,User,2019-09-10T20:06:12Z,2022-05-27T21:48:43Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/12,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/12#issuecomment-1140062445
lsf,1140062467,bryantal,User,2019-09-10T20:07:04Z,2022-05-27T21:48:47Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/13,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/13#issuecomment-1140062467
lsf,1140062546,bryantal,User,2019-09-10T20:07:30Z,2022-05-27T21:48:58Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/18,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/18#issuecomment-1140062546
lsf,1140062564,bryantal,User,2019-09-10T20:07:57Z,2022-05-27T21:49:01Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/19,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/19#issuecomment-1140062564
lsf,1140062621,bryantal,User,2019-09-10T20:08:55Z,2022-05-27T21:49:09Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/22,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/22#issuecomment-1140062621
lsf,1140062642,bryantal,User,2019-09-10T20:09:18Z,2022-05-27T21:49:12Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/23,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/23#issuecomment-1140062642
lsf,1140062661,bryantal,User,2019-09-10T20:09:51Z,2022-05-27T21:49:14Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/24,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/24#issuecomment-1140062661
lsf,1140062688,bryantal,User,2019-09-10T20:10:52Z,2022-05-27T21:49:19Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/26,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/26#issuecomment-1140062688
lsf,1140062736,bryantal,User,2019-09-10T20:18:06Z,2022-05-27T21:49:26Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/29,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/29#issuecomment-1140062736
lsf,1140062910,bryantal,User,2019-09-10T20:33:55Z,2022-05-27T21:49:48Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/37,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/37#issuecomment-1140062910
lsf,1140063169,bryantal,User,2019-09-10T20:39:22Z,2022-05-27T21:50:26Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/51,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/51#issuecomment-1140063169
lsf,1140063117,bryantal,User,2019-09-10T20:41:58Z,2022-05-27T21:50:18Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/48,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/48#issuecomment-1140063117
lsf,1140063246,bryantal,User,2019-09-10T20:57:54Z,2022-05-27T21:50:38Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/55,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/55#issuecomment-1140063246
lsf,1140062623,bryantal,User,2019-09-11T16:21:49Z,2022-05-27T21:49:09Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/22,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/22#issuecomment-1140062623
lsf,1140062625,bryantal,User,2019-09-11T16:25:52Z,2022-05-27T21:49:09Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/22,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/22#issuecomment-1140062625
lsf,1140062627,bryantal,User,2019-09-11T17:45:59Z,2022-05-27T21:49:09Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/22,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/22#issuecomment-1140062627
lsf,1140063274,bryantal,User,2019-10-01T17:18:01Z,2022-05-27T21:50:41Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/56,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/56#issuecomment-1140063274
lsf,1140063121,bryantal,User,2019-10-01T17:31:20Z,2022-05-27T21:50:18Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/48,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/48#issuecomment-1140063121
lsf,1140063235,bryantal,User,2019-10-07T20:36:52Z,2022-05-27T21:50:35Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/54,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/54#issuecomment-1140063235
lsf,1140063500,bryantal,User,2019-10-15T19:48:45Z,2022-05-27T21:51:15Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/69,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/69#issuecomment-1140063500
lsf,1140062470,bryantal,User,2019-10-16T17:43:24Z,2022-05-27T21:48:47Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/13,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/13#issuecomment-1140062470
lsf,1140063319,bryantal,User,2019-10-16T20:40:06Z,2022-05-27T21:50:49Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/59,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/59#issuecomment-1140063319
lsf,1140063371,bryantal,User,2019-10-16T20:40:37Z,2022-05-27T21:50:58Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/63,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/63#issuecomment-1140063371
lsf,1140063541,bryantal,User,2019-10-21T16:51:07Z,2022-05-27T21:51:20Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/71,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/71#issuecomment-1140063541
lsf,1140063337,bryantal,User,2019-10-21T16:55:40Z,2022-05-27T21:50:53Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/61,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/61#issuecomment-1140063337
lsf,1140063205,bryantal,User,2019-10-21T16:56:11Z,2022-05-27T21:50:32Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/53,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/53#issuecomment-1140063205
lsf,1140063346,bryantal,User,2019-10-21T16:57:33Z,2022-05-27T21:50:55Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/62,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/62#issuecomment-1140063346
lsf,1140063466,bryantal,User,2019-10-21T17:00:18Z,2022-05-27T21:51:10Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/67,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/67#issuecomment-1140063466
lsf,1140063542,bryantal,User,2019-10-21T17:30:32Z,2022-05-27T21:51:20Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/71,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/71#issuecomment-1140063542
lsf,1140063248,bryantal,User,2019-10-21T18:00:15Z,2022-05-27T21:50:38Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/55,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/55#issuecomment-1140063248
lsf,1140063501,bryantal,User,2019-10-21T18:00:34Z,2022-05-27T21:51:15Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/69,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/69#issuecomment-1140063501
lsf,1140063208,bryantal,User,2019-10-21T18:01:16Z,2022-05-27T21:50:33Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/53,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/53#issuecomment-1140063208
lsf,1140062415,bryantal,User,2019-10-21T18:01:37Z,2022-05-27T21:48:39Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/11,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/11#issuecomment-1140062415
lsf,1140062416,bryantal,User,2019-10-21T18:01:59Z,2022-05-27T21:48:39Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/11,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/11#issuecomment-1140062416
lsf,1140063209,bryantal,User,2019-10-21T18:08:20Z,2022-05-27T21:50:33Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/53,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/53#issuecomment-1140063209
lsf,1140062420,bryantal,User,2019-10-21T18:11:12Z,2022-05-27T21:48:39Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/11,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/11#issuecomment-1140062420
lsf,1140063468,bryantal,User,2019-10-22T19:26:12Z,2022-05-27T21:51:10Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/67,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/67#issuecomment-1140063468
lsf,1140063349,bryantal,User,2019-10-22T19:27:14Z,2022-05-27T21:50:55Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/62,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/62#issuecomment-1140063349
lsf,1140063544,bryantal,User,2019-10-28T19:59:11Z,2022-05-27T21:51:20Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/71,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/71#issuecomment-1140063544
lsf,1140062991,bryantal,User,2019-10-28T19:59:38Z,2022-05-27T21:49:59Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/41,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/41#issuecomment-1140062991
lsf,1140063545,bryantal,User,2019-10-29T13:18:08Z,2022-05-27T21:51:20Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/71,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/71#issuecomment-1140063545
lsf,1140063249,bryantal,User,2019-10-29T21:58:11Z,2022-05-27T21:50:38Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/55,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/55#issuecomment-1140063249
lsf,1140063252,bryantal,User,2019-10-29T22:28:53Z,2022-05-27T21:50:38Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/55,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/55#issuecomment-1140063252
lsf,1140063447,bryantal,User,2019-10-30T20:35:26Z,2022-05-27T21:51:07Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/66,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/66#issuecomment-1140063447
lsf,1140063519,bryantal,User,2019-10-30T20:50:57Z,2022-05-27T21:51:17Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/70,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/70#issuecomment-1140063519
lsf,1140063548,bryantal,User,2019-10-31T19:23:44Z,2022-05-27T21:51:20Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/71,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/71#issuecomment-1140063548
lsf,1140063180,bryantal,User,2019-11-01T16:16:26Z,2022-05-27T21:50:29Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/52,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/52#issuecomment-1140063180
