repo,number,title,author,author_type,state,created_at,updated_at,closed_at,comments_count,html_url,days_to_close
lsf,117,Pending Overload Forms Counter,bryantal,User,closed,2020-05-04 20:46:45+00:00,2020-05-22T20:11:47Z,2020-05-22 20:11:47+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/117,17.97571759259259
lsf,118,Approved Button in Pending Forms Not Working Properly,bryantal,User,closed,2020-05-05 15:57:04+00:00,2020-06-12T14:23:47Z,2020-06-12 14:23:47+00:00,5,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/118,37.93521990740741
lsf,119,stuTotalHours Missing from LaborStatusForm.js,bryantal,User,closed,2020-05-05 16:02:38+00:00,2020-05-08T16:07:55Z,2020-05-08 16:07:55+00:00,4,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/119,3.0036689814814816
lsf,120,Modify and Adjustment: Add All Supervisors,bryantal,User,closed,2020-05-05 16:03:14+00:00,2020-05-19T17:41:35Z,2020-05-19 17:41:35+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/120,14.06829861111111
lsf,121,Incorrectly Counting Hours for Denied Labor Status Form,bryantal,User,closed,2020-05-05 16:09:44+00:00,2020-05-11T19:25:29Z,2020-05-11 19:25:29+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/121,6.1359375
lsf,122,Department Compliance of Undefined,bryantal,User,closed,2020-05-07 15:49:55+00:00,2020-05-11T15:46:04Z,2020-05-11 15:46:04+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/122,3.997326388888889
lsf,123,Populating all Supervisors in ModifyLSF/AdjustLSF,bryantal,User,closed,2020-05-07 18:12:48+00:00,2020-05-07T19:18:26Z,2020-05-07 19:18:26+00:00,3,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/123,0.045578703703703705
lsf,124,Redirect after Modifying Form from Pending Forms Table,bryantal,User,closed,2020-05-08 17:30:16+00:00,2020-05-19T15:50:50Z,2020-05-19 15:50:49+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/124,10.9309375
lsf,125,Labor History Doesn't Allow Overload Modifications,bryantal,User,closed,2020-05-08 19:09:27+00:00,2020-05-11T17:17:48Z,2020-05-11 17:17:48+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/125,2.922465277777778
lsf,126,Persistent Table Refresh Check,bryantal,User,closed,2020-05-08 19:31:02+00:00,2020-06-23T18:33:36Z,2020-06-23 18:33:36+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/126,45.96011574074074
lsf,127,Financial Aid and SAAS Admin View,bryantal,User,closed,2020-05-12 11:58:12+00:00,2020-05-19T14:15:17Z,2020-05-19 14:15:17+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/127,7.0951967592592595
lsf,128,Wording Adjustment CutOff Date Warning,bryantal,User,closed,2020-05-12 16:47:04+00:00,2020-06-18T12:33:45Z,2020-06-18 12:33:45+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/128,36.82408564814815
lsf,129,Term Management Edits Notification,bryantal,User,closed,2020-05-12 17:01:17+00:00,2020-05-22T20:04:38Z,2020-05-22 20:04:38+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/129,10.12732638888889
lsf,130,TEST: Department Out of Compliance Bug (?),bryantal,User,closed,2020-05-12 17:36:50+00:00,2020-06-02T20:28:27Z,2020-06-02 20:28:27+00:00,3,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/130,21.11917824074074
lsf,131,Department Compliance Modal Warning,bryantal,User,closed,2020-05-12 18:01:10+00:00,2020-05-22T19:48:41Z,2020-05-22 19:48:41+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/131,10.074664351851851
lsf,132,Pending Forms Count,bryantal,User,closed,2020-05-13 12:58:10+00:00,2020-05-22T19:35:56Z,2020-05-22 19:35:56+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/132,9.276226851851852
lsf,133,Notes Icon in  Pending Forms Doesn't Change Color,bryantal,User,closed,2020-05-13 13:08:49+00:00,2020-05-19T15:58:44Z,2020-05-19 15:58:44+00:00,5,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/133,6.117997685185185
lsf,134,Email Templates Dropdown View Change,bryantal,User,closed,2020-05-13 15:43:24+00:00,2020-05-22T19:42:36Z,2020-05-22 19:42:36+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/134,9.16611111111111
lsf,135,Email Templates: Insert Placeholder Formatting,bryantal,User,closed,2020-05-13 19:10:40+00:00,2020-05-19T17:26:47Z,2020-05-19 17:26:47+00:00,3,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/135,5.927858796296296
lsf,136,"Remove ""None"" from  Adjust/Modify",bryantal,User,closed,2020-05-14 13:40:06+00:00,2020-05-21T13:03:33Z,2020-05-21 13:03:33+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/136,6.974618055555555
lsf,137,Labor Status Forms Break Email Error,bryantal,User,closed,2020-05-14 15:06:31+00:00,2020-06-09T20:13:22Z,2020-06-09 20:13:22+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/137,26.213090277777777
lsf,138,Submitting a Modified Form Crashes the Page,bryantal,User,closed,2020-05-14 20:17:52+00:00,2020-05-21T17:47:51Z,2020-05-21 17:47:51+00:00,5,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/138,6.89582175925926
lsf,139,Tracking all emails using emailtracker,bryantal,User,closed,2020-05-16 14:22:23+00:00,2020-06-09T20:11:53Z,2020-06-09 20:11:53+00:00,3,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/139,24.242708333333333
lsf,140,Financial Aid and SAAS Interface Re-Design,bryantal,User,closed,2020-05-16 14:32:11+00:00,2020-05-27T14:53:11Z,2020-05-27 14:53:12+00:00,3,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/140,11.014594907407407
lsf,141,Accessibility (Easy) - Text Alternatives (Guideline 1.1.1),bryantal,User,closed,2020-05-16 15:06:51+00:00,2020-06-10T19:26:36Z,2020-06-10 19:26:35+00:00,4,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/141,25.18037037037037
lsf,142,Accessibility (Medium) - Programmatically Determined Structure (Guideline 1.3.1),bryantal,User,closed,2020-05-16 16:23:40+00:00,2020-06-30T16:02:15Z,2020-06-30 16:02:15+00:00,3,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/142,44.98512731481482
lsf,143,Accessibility (Hard) - Keyboard (Guideline 2.1.1),bryantal,User,closed,2020-05-18 19:31:42+00:00,2020-06-11T20:37:38Z,2020-06-11 20:37:38+00:00,4,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/143,24.045787037037037
lsf,144,Populating Adjustment Forms with Correct Information,bryantal,User,closed,2020-05-19 14:44:46+00:00,2020-06-08T14:49:11Z,2020-06-08 14:49:11+00:00,3,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/144,20.00306712962963
lsf,145,New Design for Pending Modified Forms tab in All Pending Forms interface,bryantal,User,closed,2020-05-19 14:52:29+00:00,2020-06-08T14:49:16Z,2020-06-08 14:49:16+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/145,19.997766203703705
lsf,146,New Accessible Notes Feature,bryantal,User,closed,2020-05-19 16:44:20+00:00,2020-06-09T20:14:39Z,2020-06-09 20:14:39+00:00,3,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/146,21.14605324074074
lsf,147,Pending Forms UI Changes,bryantal,User,closed,2020-05-19 17:04:14+00:00,2020-06-02T20:29:54Z,2020-06-02 20:29:54+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/147,14.142824074074074
lsf,148,Accessibility (Medium) - Keyboard Traps (Guideline 1.1.2),bryantal,User,closed,2020-05-20 19:40:52+00:00,2020-06-09T12:27:38Z,2020-06-09 12:27:38+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/148,19.699143518518518
lsf,149,Accessibility (Medium) - Skip Content (Guideline 2.4.1),bryantal,User,closed,2020-05-20 20:22:05+00:00,2020-06-10T14:23:59Z,2020-06-10 14:23:59+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/149,20.751319444444444
lsf,150,Accessibility (Easy) - Webpage Titles (Guideline 2.4.2),bryantal,User,closed,2020-05-20 20:39:48+00:00,2020-06-08T17:39:41Z,2020-06-08 17:39:41+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/150,18.874918981481482
lsf,151,Accessibility (Medium) - Accessible Texts for User Inputs (Guideline 2.5.3),bryantal,User,closed,2020-05-20 22:13:23+00:00,2020-06-08T19:36:27Z,2020-06-08 19:36:27+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/151,18.891018518518518
lsf,152,Accessibility (Hard) - Focus when using keyboard,bryantal,User,closed,2020-05-20 22:57:36+00:00,2020-06-19T15:04:32Z,2020-06-19 15:04:32+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/152,29.671481481481482
lsf,153,Accessibility - Input Errors (Guideline 3.3.1),bryantal,User,closed,2020-05-20 23:05:32+00:00,2020-06-18T12:35:02Z,2020-06-18 12:35:02+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/153,28.56215277777778
lsf,154,Accessibility (Easy) - User Inputs Labels (Guideline 3.3.2),bryantal,User,closed,2020-05-20 23:12:37+00:00,2020-06-11T14:26:42Z,2020-06-11 14:26:42+00:00,5,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/154,21.634780092592592
lsf,155,Form Adjustment Log shows supervisor ID changes instead of name,bryantal,User,closed,2020-05-25 18:02:16+00:00,2020-06-08T17:03:49Z,2020-06-08 17:03:49+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/155,13.959409722222222
lsf,156,Overriding Labor Status Form Data after Adjustment Form is Approved,bryantal,User,closed,2020-05-26 16:01:04+00:00,2020-06-08T14:48:52Z,2020-06-08 14:48:52+00:00,3,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/156,12.949861111111112
lsf,157,All Pending Forms: Pending Release Forms,bryantal,User,closed,2020-05-28 15:47:22+00:00,2020-06-15T14:00:22Z,2020-06-15 14:00:22+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/157,17.925694444444446
lsf,158,"Release Modal, Admin Management Modal, and Email Template Modals Are Not in Snips",bryantal,User,closed,2020-06-08 19:42:57+00:00,2020-06-11T14:29:51Z,2020-06-11 14:29:51+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/158,2.7825694444444444
lsf,159,Tables in Labor Overload Modal in All Pending Forms Page Grows Exponentially,bryantal,User,closed,2020-06-08 19:50:12+00:00,2020-06-09T12:27:31Z,2020-06-09 12:27:31+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/159,0.6925810185185185
lsf,160,Admin Management CSS File Is Not Imported Correctly,bryantal,User,closed,2020-06-08 19:56:16+00:00,2020-06-10T20:35:50Z,2020-06-10 20:35:50+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/160,2.027476851851852
lsf,161,Email Templates Page Shows a 404 (NOT FOUND) Error In Console Log For a Ckeditor Plugin,bryantal,User,closed,2020-06-08 20:02:36+00:00,2020-06-10T20:29:34Z,2020-06-10 20:29:34+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/161,2.0187268518518517
lsf,162,Sidebar height does not change with the page content,bryantal,User,closed,2020-06-10 14:07:41+00:00,2020-06-16T22:26:13Z,2020-06-16 22:26:13+00:00,4,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/162,6.346203703703703
lsf,163,Labor History: Buttons Incorrect State,bryantal,User,closed,2020-06-10 17:19:28+00:00,2020-06-11T14:42:25Z,2020-06-11 14:42:25+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/163,0.8909375
lsf,165,Current user must use the logged-in user,bryantal,User,closed,2020-06-11 12:48:09+00:00,2020-06-16T15:51:01Z,2020-06-16 15:51:01+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/165,5.126990740740741
lsf,166,Accessibility - Required form inputs continued,bryantal,User,closed,2020-06-11 14:15:38+00:00,2020-06-12T17:07:36Z,2020-06-12 17:07:36+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/166,1.1194212962962964
lsf,167,Labor History Modals: Ordering and Styling,bryantal,User,closed,2020-06-11 14:44:50+00:00,2020-06-16T15:58:22Z,2020-06-16 15:58:22+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/167,5.051064814814815
lsf,168,ModifyLSF: Contract hours and Weekly hours should not show up together,bryantal,User,closed,2020-06-11 20:40:30+00:00,2020-06-16T14:39:01Z,2020-06-16 14:39:01+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/168,4.748969907407408
lsf,169,Refactor history modal buttonState,bryantal,User,closed,2020-06-12 12:47:50+00:00,2020-06-16T15:53:33Z,2020-06-16 15:53:33+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/169,4.1289699074074075
lsf,170,Pages Allow Unnecessary Scrolling,bryantal,User,closed,2020-06-12 15:24:30+00:00,2020-06-16T15:54:16Z,2020-06-16 15:54:16+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/170,4.020671296296296
lsf,171,Job Type shows up for Break Terms,bryantal,User,closed,2020-06-12 19:13:24+00:00,2020-06-16T15:50:20Z,2020-06-16 15:50:20+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/171,3.8589814814814813
lsf,172,Withdraw Button: Different Overload States,bryantal,User,closed,2020-06-12 19:31:06+00:00,2020-06-30T20:52:21Z,2020-06-30 20:52:21+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/172,18.05642361111111
lsf,173,Student Access to LSF,bryantal,User,closed,2020-06-16 14:12:40+00:00,2020-07-14T15:25:44Z,2020-07-14 15:25:44+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/173,28.05074074074074
lsf,174,Student Labor Evaluation (SLE),bryantal,User,closed,2020-06-16 14:16:08+00:00,2020-07-01T19:58:38Z,2020-07-01 19:58:38+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/174,15.237847222222221
lsf,175,Labor Experience Evaluation (LEE),bryantal,User,closed,2020-06-16 14:18:52+00:00,2020-07-29T22:13:59Z,2020-07-29 22:13:59+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/175,43.32994212962963
lsf,176,Resolving Redundancy between modifyLSF and adjustLSF,bryantal,User,closed,2020-06-23 19:26:42+00:00,2020-07-09T14:53:09Z,2020-07-09 14:53:09+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/176,15.810034722222222
lsf,177,Possible Combination of My Department and My Student Tabs on the Sidebar,bryantal,User,closed,2020-06-23 20:19:07+00:00,2020-06-25T20:57:23Z,2020-06-25 20:57:23+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/177,2.026574074074074
lsf,178,On hover the student's name changes color to white,bryantal,User,closed,2020-06-23 20:52:56+00:00,2020-06-25T14:09:28Z,2020-06-25 14:09:28+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/178,1.719814814814815
lsf,179,Create testing scenarios document and test data,bryantal,User,closed,2020-06-25 14:30:06+00:00,2020-07-01T20:02:26Z,2020-07-01 20:02:26+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/179,6.230787037037037
lsf,180,Modify Labor Status Form Terminology Update,bryantal,User,closed,2020-06-25 18:46:42+00:00,2020-07-09T14:53:45Z,2020-07-09 14:53:45+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/180,13.838229166666666
lsf,181,Labor Adjustment Form Terminology Update.,bryantal,User,closed,2020-06-25 18:49:48+00:00,2020-07-09T14:53:58Z,2020-07-09 14:53:58+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/181,13.836226851851851
lsf,182,Adjustment Form page debugging,bryantal,User,closed,2020-06-25 22:30:18+00:00,2020-07-16T15:41:31Z,2020-07-16 15:41:31+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/182,20.716122685185184
lsf,183,Unable to rehire student after releasing them in the same term,bryantal,User,closed,2020-06-26 14:39:23+00:00,2020-07-09T13:03:29Z,2020-07-09 13:03:29+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/183,12.933402777777777
lsf,184,Modal for more than one LSF in a Break Term not showing up.,bryantal,User,closed,2020-06-26 20:21:33+00:00,2020-07-15T12:29:15Z,2020-07-15 12:29:15+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/184,18.672013888888888
lsf,185,Labor Overload Modal: Delete 'Cancel' Button,bryantal,User,closed,2020-06-29 14:47:31+00:00,2020-06-30T12:13:06Z,2020-06-30 12:13:06+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/185,0.8927662037037037
lsf,186,Add 'Select All' button in the All Pending Forms page,bryantal,User,closed,2020-06-29 15:07:35+00:00,2020-06-30T17:23:01Z,2020-06-30 17:23:01+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/186,1.094050925925926
lsf,187,[Accessibility] (Easy) Form(s) Submission Modal in LSF page is not read by the screen reader,bryantal,User,closed,2020-06-29 21:02:46+00:00,2020-07-06T12:33:16Z,2020-07-06 12:33:16+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/187,6.6461805555555555
lsf,188,Redesign of Student Labor History Modal Located in Labor History Interface,bryantal,User,closed,2020-07-02 14:28:04+00:00,2020-07-09T16:05:38Z,2020-07-09 16:05:38+00:00,3,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/188,7.067754629629629
lsf,189,Pending Adjustment Form Approve and Deny Modals Does Not Display the Adjusted Information,bryantal,User,closed,2020-07-02 14:37:10+00:00,2020-07-08T17:20:09Z,2020-07-08 17:20:09+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/189,6.113182870370371
lsf,190,Setup.sh does not check Python version number,bryantal,User,closed,2020-07-07 14:41:00+00:00,2020-07-09T14:53:31Z,2020-07-09 14:53:31+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/190,2.0086921296296296
lsf,191,Email Handler: Sending Emails when Needed,bryantal,User,closed,2020-07-07 15:18:55+00:00,2020-07-21T12:14:27Z,2020-07-21 12:14:27+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/191,13.871898148148148
lsf,192,Pending Adjustment Form Overload Does Not Display the Adjusted Information,bryantal,User,closed,2020-07-07 19:29:32+00:00,2020-07-15T12:29:44Z,2020-07-15 12:29:44+00:00,3,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/192,7.708472222222222
lsf,193,laborHistory modal doesn't show up sometimes,bryantal,User,closed,2020-07-08 18:07:12+00:00,2020-07-08T18:34:58Z,2020-07-08 18:34:58+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/193,0.019282407407407408
lsf,194,return button on Labor History Page doesn't lead to the right page,bryantal,User,closed,2020-07-08 18:34:04+00:00,2020-07-09T16:05:12Z,2020-07-09 16:05:12+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/194,0.8966203703703703
lsf,195,Modified Forms Log Does Not Show Up Correctly In Labor History Modal,bryantal,User,closed,2020-07-08 19:28:51+00:00,2020-07-10T12:13:10Z,2020-07-10 12:13:10+00:00,3,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/195,1.6974421296296296
lsf,196,Notes don't show on in the Pending Form Page,bryantal,User,closed,2020-07-08 20:16:39+00:00,2020-07-09T16:04:55Z,2020-07-09 16:04:55+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/196,0.8251851851851851
lsf,197,Deprecated Querying via PIDM,bryantal,User,closed,2020-07-09 15:26:21+00:00,2020-07-14T14:32:32Z,2020-07-14 14:32:32+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/197,4.962627314814815
lsf,198,Student Overload App Submission Not Working,bryantal,User,closed,2020-07-09 18:13:41+00:00,2020-07-23T16:57:42Z,2020-07-23 16:57:42+00:00,5,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/198,13.947233796296297
lsf,199,Labor History Modal Buttons,bryantal,User,closed,2020-07-09 19:44:27+00:00,2020-07-10T16:52:50Z,2020-07-10 16:52:50+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/199,0.8808217592592592
lsf,200,Getting an error when trying to log in as a student,bryantal,User,closed,2020-07-09 19:58:59+00:00,2020-07-14T19:28:48Z,2020-07-14 19:26:25+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/200,4.977384259259259
lsf,201,Error when a student's name is clicked in the Supervisor Portal,bryantal,User,closed,2020-07-09 20:03:49+00:00,2020-07-15T19:19:26Z,2020-07-15 19:19:26+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/201,5.9691782407407405
lsf,202,Hours Are Still Counted Even After a Form Is Released and Approved,bryantal,User,closed,2020-07-09 20:06:51+00:00,2020-07-13T19:07:20Z,2020-07-13 19:07:20+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/202,3.9586689814814813
lsf,203,Pending Labor Correction Form,bryantal,User,closed,2020-07-09 21:42:36+00:00,2020-07-16T21:07:35Z,2020-07-16 21:07:35+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/203,6.97568287037037
lsf,204,Manage Admin page flasher and Remove Button,bryantal,User,closed,2020-07-10 12:44:48+00:00,2020-07-14T18:41:15Z,2020-07-14 18:41:15+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/204,4.247534722222222
lsf,205,Supervisor Portal Drop Down Tabs Cursor,bryantal,User,closed,2020-07-10 15:11:27+00:00,2020-07-13T18:22:07Z,2020-07-13 18:22:07+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/205,3.1324074074074075
lsf,206,Check for Current User,bryantal,User,closed,2020-07-10 15:15:13+00:00,2020-07-14T15:24:16Z,2020-07-14 15:24:16+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/206,4.006284722222222
lsf,207,Changing Button Language in Labor History Modals.,bryantal,User,closed,2020-07-10 15:20:51+00:00,2020-07-15T12:29:01Z,2020-07-15 12:29:01+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/207,4.880671296296296
lsf,208,Supervisor Can Not Access Buttons on Student History Modal if They Didn't Create the LSF,bryantal,User,closed,2020-07-10 21:46:19+00:00,2020-07-14T15:18:03Z,2020-07-14 15:18:03+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/208,3.7303703703703706
lsf,209,Fix old usage of user and supervisor tables,bryantal,User,closed,2020-07-13 15:04:51+00:00,2020-07-14T20:07:17Z,2020-07-14 20:07:17+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/209,1.210023148148148
lsf,210,Error on Submission of a Labor Status Form,bryantal,User,closed,2020-07-15 15:13:46+00:00,2020-07-15T20:26:30Z,2020-07-15 20:26:30+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/210,0.21717592592592594
lsf,211,Error printed in console log on submission of a labor status form,bryantal,User,closed,2020-07-15 15:34:11+00:00,2020-07-16T13:10:13Z,2020-07-16 13:10:13+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/211,0.9000231481481481
lsf,212,"Change all instances of ""Correct"" to ""Modify""",bryantal,User,closed,2020-07-15 15:42:02+00:00,2020-07-16T13:10:39Z,2020-07-16 13:10:39+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/212,0.8948726851851851
lsf,213,Updating User Model,bryantal,User,closed,2020-07-15 17:56:12+00:00,2020-08-03T17:50:22Z,2020-08-03 17:50:22+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/213,18.995949074074073
lsf,214,Labor Admins need to be able to see all departmental students,bryantal,User,closed,2020-07-15 20:43:37+00:00,2020-07-16T14:34:21Z,2020-07-16 14:34:21+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/214,0.7435648148148148
lsf,215,"Delay between the submission of status forms and the ""Done"" button appearing",bryantal,User,closed,2020-07-15 20:52:01+00:00,2020-07-22T15:01:05Z,2020-07-22 15:01:05+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/215,6.756296296296297
lsf,216,Labor Overload Form created on any sort of modifications to the hours,bryantal,User,closed,2020-07-16 12:08:50+00:00,2020-07-16T13:09:33Z,2020-07-16 13:09:33+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/216,0.04216435185185185
lsf,217,Not allow adding two forms for the same student in labor status form page,bryantal,User,closed,2020-07-16 13:50:24+00:00,2020-07-17T15:30:26Z,2020-07-17 15:30:26+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/217,1.0694675925925925
lsf,218,Remove buttons related to Labor Evaluation from the student view,bryantal,User,closed,2020-07-16 16:06:16+00:00,2020-07-17T16:02:24Z,2020-07-17 16:02:24+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/218,0.9973148148148148
lsf,219,Approve Modal on Pending Form Page Is Not Scrollable,bryantal,User,closed,2020-07-16 18:14:47+00:00,2020-07-17T15:30:39Z,2020-07-17 15:30:39+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/219,0.8860185185185185
lsf,220,Implement Autocomplete for Adding Labor Admins,bryantal,User,closed,2020-07-17 12:16:15+00:00,2020-07-30T12:39:42Z,2020-07-30 12:39:42+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/220,13.016284722222222
lsf,221,Start and End Date can be mismatched,bryantal,User,closed,2020-07-17 20:17:08+00:00,2020-08-29T23:58:34Z,2020-08-29 23:58:34+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/221,43.15377314814815
lsf,222,User able to modify an LSF without an adjustment cut off date set.,bryantal,User,closed,2020-07-20 16:10:03+00:00,2020-07-23T16:58:51Z,2020-07-23 16:58:51+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/222,3.033888888888889
lsf,223,Pages are not responsive for small displays.,bryantal,User,closed,2020-07-20 19:06:30+00:00,2020-07-27T15:05:10Z,2020-07-27 15:05:10+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/223,6.832407407407407
lsf,224,Flasher Can't Be Seen At All Times,bryantal,User,closed,2020-07-21 17:52:40+00:00,2020-07-23T12:40:40Z,2020-07-23 12:40:40+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/224,1.7833333333333334
lsf,225,Refactor terms to unify suffix->term mapping,bryantal,User,closed,2020-07-22 13:46:11+00:00,2021-01-29T14:09:19Z,2021-01-29 14:09:19+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/225,191.01606481481483
lsf,226,'Rehire' page does not show the default 'hours per week',bryantal,User,closed,2020-07-22 14:58:25+00:00,2020-07-29T21:33:31Z,2020-07-29 21:33:31+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/226,7.274375
lsf,227,Pending Adjustment Table Display Wrong Information,bryantal,User,closed,2020-07-22 20:30:06+00:00,2020-07-23T13:09:28Z,2020-07-23 13:09:28+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/227,0.6940046296296296
