repo,number,title,author,author_type,state,created_at,updated_at,closed_at,comments_count,html_url,days_to_close
cas,267,Room Preference Notes do not load properly on page load,bryantal,User,closed,2018-08-29 19:43:25+00:00,2018-10-05T16:57:00Z,2018-10-05 16:57:00+00:00,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/267,36.88443287037037
cas,268,Education Tech Modal does not display correctly after zooming,bryantal,User,closed,2018-08-29 20:01:51+00:00,2018-08-29T20:32:33Z,2018-08-29 20:32:33+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/268,0.021319444444444443
cas,269,Time to upgrade Bootstrap,bryantal,User,open,2018-09-14 18:23:06+00:00,2019-03-14T14:04:13Z,,4,https://github.com/BCStudentSoftwareDevTeam/cas/issues/269,
cas,270,"Notes text, branch jamal_basanta for roomPreferences",bryantal,User,closed,2018-09-17 13:48:10+00:00,2018-10-02T17:26:39Z,2018-10-02 17:26:39+00:00,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/270,15.151724537037037
cas,271,Scrollbar must be added to education tech modal,bryantal,User,closed,2018-09-17 13:52:28+00:00,2019-01-31T15:35:24Z,2019-01-31 15:35:28+00:00,5,https://github.com/BCStudentSoftwareDevTeam/cas/issues/271,136.0715277777778
cas,272,Glyphicons must be removed,bryantal,User,closed,2018-09-17 13:56:02+00:00,2018-10-18T18:07:28Z,2018-10-18 18:07:28+00:00,4,https://github.com/BCStudentSoftwareDevTeam/cas/issues/272,31.174606481481483
cas,273,Room Preferences Notes Don't Save to DB,bryantal,User,closed,2018-09-19 18:42:38+00:00,2018-09-26T17:58:36Z,2018-09-26 17:58:36+00:00,4,https://github.com/BCStudentSoftwareDevTeam/cas/issues/273,6.9694212962962965
cas,274,Admin Dropdown isn't Sorted,bryantal,User,closed,2018-09-24 15:25:25+00:00,2018-10-12T21:12:34Z,2018-10-12 21:12:34+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/274,18.24107638888889
cas,275,Row being edited should be highlighted in Room Preferences,bryantal,User,closed,2018-09-24 16:22:58+00:00,2018-10-01T16:51:58Z,2018-10-01 16:51:58+00:00,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/275,7.020138888888889
cas,276,Room Preference State Machine,bryantal,User,closed,2018-09-24 16:49:44+00:00,2018-10-02T17:24:14Z,2018-10-02 17:24:14+00:00,4,https://github.com/BCStudentSoftwareDevTeam/cas/issues/276,8.023958333333333
cas,277,Education Tech display issues,bryantal,User,closed,2018-10-02 18:50:40+00:00,2018-10-16T17:43:34Z,2018-10-16 17:43:34+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/277,13.953402777777777
cas,278,Term/Program Selection Modal dropdown display,bryantal,User,closed,2018-10-05 17:03:44+00:00,2018-10-25T18:24:20Z,2018-10-25 18:24:20+00:00,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/278,20.055972222222223
cas,279,Merge Branches into Development,bryantal,User,closed,2018-10-11 19:31:15+00:00,2018-10-15T19:13:27Z,2018-10-15 19:13:27+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/279,3.9876388888888887
cas,280,Room Preferences buttons dont update,bryantal,User,closed,2018-10-11 21:27:41+00:00,2018-10-12T20:16:49Z,2018-10-12 20:16:49+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/280,0.950787037037037
cas,281,Notes Modal Overlap,bryantal,User,closed,2018-10-12 15:27:59+00:00,2021-11-17T19:23:20Z,2021-11-17 19:23:19+00:00,4,https://github.com/BCStudentSoftwareDevTeam/cas/issues/281,1132.1634259259258
cas,282,Room Resolution with crosslisted courses always has a conflict with itself,bryantal,User,closed,2018-10-16 02:05:16+00:00,2019-05-24T14:43:13Z,2019-05-24 14:43:13+00:00,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/282,220.52635416666666
cas,283,Room resolution with cross-listed courses potentially missing course IDs,bryantal,User,closed,2018-10-16 02:12:40+00:00,2018-11-29T21:37:19Z,2018-11-29 21:37:19+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/283,44.80878472222222
cas,284,Remove all references to archiving of previous terms,bryantal,User,closed,2018-10-24 15:39:09+00:00,2019-01-17T20:57:26Z,2019-01-17 20:57:26+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/284,85.2210300925926
cas,285,roomResolved,bryantal,User,closed,2018-10-24 19:43:01+00:00,2018-11-29T21:42:11Z,2018-11-29 21:42:11+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/285,36.082754629629626
cas,286,Bldg Mgr Ed Tech Data,bryantal,User,closed,2018-11-26 20:27:28+00:00,2019-01-30T16:32:52Z,2019-01-30 16:32:52+00:00,4,https://github.com/BCStudentSoftwareDevTeam/cas/issues/286,64.83708333333334
cas,287,Bldg Mgr Save Data,bryantal,User,closed,2018-11-26 20:39:12+00:00,2018-12-10T16:23:47Z,2018-12-10 16:23:20+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/287,13.822314814814815
cas,288,Bldg Mgr sort by user login.,bryantal,User,closed,2018-11-26 20:51:17+00:00,2019-01-24T21:02:59Z,2019-01-24 21:02:59+00:00,5,https://github.com/BCStudentSoftwareDevTeam/cas/issues/288,59.008125
cas,289,Bldg Mgr Last Modified column,bryantal,User,closed,2018-11-26 21:02:55+00:00,2019-01-16T19:40:54Z,2019-01-16 19:40:54+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/289,50.94304398148148
cas,290,Bldg Mgr panel does not close completely,bryantal,User,closed,2018-11-26 21:09:58+00:00,2018-12-10T16:20:50Z,2018-12-10 16:20:50+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/290,13.799212962962963
cas,291,Interface to Visualize Courses with Room,bryantal,User,closed,2018-11-30 19:35:34+00:00,2019-02-04T17:45:53Z,2019-02-04 17:45:53+00:00,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/291,65.92383101851851
cas,292,Delete every instance of MUA (the music program) in our database`,bryantal,User,closed,2018-11-30 19:38:34+00:00,2018-12-05T21:44:15Z,2018-12-05 21:44:15+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/292,5.087280092592593
cas,293,A Panel not Opening Properly: Term Management,bryantal,User,closed,2018-12-03 21:21:10+00:00,2019-02-04T17:46:59Z,2019-02-04 17:46:59+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/293,62.85126157407407
cas,294,Import course button not working,bryantal,User,closed,2018-12-03 23:01:44+00:00,2018-12-06T20:18:20Z,2018-12-06 20:18:21+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/294,2.886539351851852
cas,295,CAS will have to be modified so that we can collect wait list max enrollment,bryantal,User,open,2019-01-08 18:23:43+00:00,2019-01-08T18:23:43Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/295,
cas,296,Bldg Manager relocation from admin panel,bryantal,User,closed,2019-01-22 21:50:51+00:00,2019-01-23T18:23:33Z,2019-01-23 18:23:33+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/296,0.8560416666666667
cas,297,Mike Berheide and Safari,bryantal,User,closed,2019-01-24 19:31:25+00:00,2019-02-05T00:58:34Z,2019-02-05 00:58:34+00:00,6,https://github.com/BCStudentSoftwareDevTeam/cas/issues/297,11.2271875
cas,298,Room Resolution breaks when Resolve is hit next to a course (500 server error),bryantal,User,closed,2019-01-25 19:51:07+00:00,2019-01-28T17:50:31Z,2019-01-28 17:50:31+00:00,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/298,2.91625
cas,299,Usage of Monday vs. M vs. Mon,bryantal,User,open,2019-01-28 19:48:55+00:00,2019-01-29T16:56:15Z,,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/299,
cas,300,Bldg Mngr UI: Movement of Submit Button for Building Management Interface,bryantal,User,closed,2019-01-31 21:33:48+00:00,2019-02-04T18:38:15Z,2019-02-04 18:38:15+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/300,3.878090277777778
cas,301,Bldg Mngr UI: Alert for edTech data save procedure,bryantal,User,closed,2019-02-04 17:52:18+00:00,2019-05-24T19:14:01Z,2019-05-24 19:14:01+00:00,3,https://github.com/BCStudentSoftwareDevTeam/cas/issues/301,109.05674768518519
cas,302,Bldg Mngr UI: Spacing for table,bryantal,User,closed,2019-02-04 18:03:15+00:00,2019-05-24T18:17:31Z,2019-05-24 18:17:31+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/302,109.00990740740741
cas,303,Bldg Mngr UI: Panel Spacing,bryantal,User,closed,2019-02-04 18:37:57+00:00,2019-02-25T21:53:23Z,2019-02-25 21:53:23+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/303,21.13571759259259
cas,304,Bldg Mngr UI: Tooltips for Building Shortnames,bryantal,User,closed,2019-02-04 19:10:47+00:00,2019-02-07T21:19:11Z,2019-02-07 21:19:11+00:00,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/304,3.089166666666667
cas,305,Bldg Mngr: Accessibility Tool Tips,bryantal,User,closed,2019-02-04 20:59:19+00:00,2019-03-11T18:43:04Z,2019-03-11 18:43:04+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/305,34.90538194444444
cas,306,Create a Dropdown Menu using a SelectPicker,bryantal,User,closed,2019-02-05 14:01:34+00:00,2020-02-12T15:45:37Z,2020-02-12 15:45:27+00:00,3,https://github.com/BCStudentSoftwareDevTeam/cas/issues/306,372.0721412037037
cas,307,Write a script to randomize production data,bryantal,User,open,2019-02-05 16:40:55+00:00,2019-05-24T18:18:45Z,,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/307,
cas,308,Bldg Mngr: Decorator for authorization,bryantal,User,closed,2019-02-05 21:03:10+00:00,2019-03-11T22:28:48Z,2019-03-11 22:28:48+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/308,34.05946759259259
cas,309,Update Contributor's Page,bryantal,User,closed,2019-02-06 20:19:22+00:00,2019-02-11T20:22:41Z,2019-02-11 20:22:41+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/309,5.002303240740741
cas,310,Add 'must_be_authorized' decorator to functions in the controllers,bryantal,User,open,2019-02-07 15:26:48+00:00,2019-02-07T15:26:48Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/310,
cas,311,Allow course download at all times for the registrar,bryantal,User,closed,2019-02-07 15:31:52+00:00,2019-04-04T19:30:42Z,2019-03-28 18:11:14+00:00,3,https://github.com/BCStudentSoftwareDevTeam/cas/issues/311,49.110671296296296
cas,312,Special Topics courses don't show instructor,bryantal,User,closed,2019-02-12 19:26:45+00:00,2021-06-04T13:29:23Z,2021-06-04 13:29:23+00:00,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/312,842.7518287037037
cas,313,Admins would like to be able to add courses to bannercourse table,bryantal,User,open,2019-02-18 17:29:53+00:00,2019-02-18T17:29:53Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/313,
cas,314,UserManagment UI Accessibility issues,bryantal,User,open,2019-02-19 16:14:22+00:00,2019-05-24T18:19:13Z,,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/314,
cas,315,Elements must have sufficient color contrast for usermanagement,bryantal,User,open,2019-02-19 20:38:14+00:00,2019-03-29T18:27:44Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/315,
cas,316,Hitting Enter on User management causes server crash,bryantal,User,open,2019-02-20 16:26:00+00:00,2021-06-09T18:29:15Z,,3,https://github.com/BCStudentSoftwareDevTeam/cas/issues/316,
cas,317,Add user who last modified a room in building management UI,bryantal,User,open,2019-02-20 16:47:35+00:00,2019-02-20T16:47:35Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/317,
cas,318,Set default sort by first column on course table,bryantal,User,open,2019-02-28 15:05:54+00:00,2019-02-28T15:05:54Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/318,
cas,319,Grammar,bryantal,User,closed,2019-02-28 15:14:14+00:00,2019-05-23T18:08:15Z,2019-05-23 18:08:16+00:00,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/319,84.12085648148148
cas,320,Missing closing table tag,bryantal,User,open,2019-02-28 15:20:58+00:00,2021-06-01T14:52:20Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/320,
cas,321,Section number ordering after sections are deleted,bryantal,User,open,2019-03-06 14:37:20+00:00,2019-03-06T14:37:20Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/321,
cas,322,Authorization.py untrustworthy,bryantal,User,open,2019-03-11 18:30:29+00:00,2021-06-01T14:51:54Z,,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/322,
cas,323,Allow admins to download course info anytime on Term Management,bryantal,User,open,2019-03-13 16:24:05+00:00,2019-05-24T18:17:59Z,,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/323,
cas,324,Room Assignment Algorithm Not Assigning Rooms to Some Courses,bryantal,User,closed,2019-03-13 16:26:05+00:00,2019-03-13T21:31:54Z,2019-03-13 21:31:54+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/324,0.21237268518518518
cas,325,Source setup.sh should generate a config.yaml,bryantal,User,open,2019-03-13 19:17:53+00:00,2019-03-13T19:17:53Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/325,
cas,326,Status Update/Progress Bar when assigning rooms,bryantal,User,open,2019-03-13 21:38:45+00:00,2019-09-30T20:07:59Z,,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/326,
cas,327,Button colliding with text on courses page,bryantal,User,closed,2019-03-28 19:09:52+00:00,2019-04-04T02:48:01Z,2019-04-04 02:48:01+00:00,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/327,6.318159722222222
cas,328,Footer on Home page doesn't cover the width of the page,bryantal,User,closed,2019-03-28 19:16:17+00:00,2024-09-19T14:34:23Z,2024-09-19 14:34:23+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/328,2001.804236111111
cas,329,Building Management: Table should be able to be sorted by data type,bryantal,User,open,2019-03-28 20:15:42+00:00,2019-09-03T20:52:02Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/329,
cas,330,Building Management: Edit Accordion quite disorienting,bryantal,User,open,2019-03-28 20:22:02+00:00,2019-05-24T18:18:59Z,,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/330,
cas,331,Edit courses even when scheduling is locked,bryantal,User,closed,2019-04-02 20:15:08+00:00,2019-05-16T20:15:18Z,2019-05-16 20:15:18+00:00,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/331,44.00011574074074
cas,332,Edit/Delete Courses buttons not in line,bryantal,User,closed,2019-04-22 17:08:06+00:00,2020-02-12T16:05:05Z,2020-02-12 16:04:56+00:00,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/332,295.9561342592593
cas,333,Validation,bryantal,User,closed,2019-05-16 17:14:15+00:00,2020-02-12T15:58:56Z,2020-02-12 15:58:42+00:00,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/333,271.9475347222222
cas,334,Space Between Times,bryantal,User,closed,2019-05-16 17:16:55+00:00,2021-11-18T16:10:41Z,2021-11-18 16:10:41+00:00,3,https://github.com/BCStudentSoftwareDevTeam/cas/issues/334,916.9540046296296
cas,335,Last Modified - None to Empty,bryantal,User,closed,2019-05-16 17:19:29+00:00,2020-01-30T20:25:13Z,2020-01-30 20:25:01+00:00,3,https://github.com/BCStudentSoftwareDevTeam/cas/issues/335,259.1288425925926
cas,336,Term Management Table formatted incorrectly,bryantal,User,closed,2019-05-17 19:17:20+00:00,2019-06-14T23:05:58Z,2019-06-14 23:05:58+00:00,3,https://github.com/BCStudentSoftwareDevTeam/cas/issues/336,28.15877314814815
cas,337,Room Preferences needs explanation of Accessibility letters,bryantal,User,open,2019-05-23 18:05:01+00:00,2019-05-23T18:05:22Z,,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/337,
cas,338,Both tabs appear for scheduling new courses panel at bottom of courses page,bryantal,User,closed,2019-05-24 12:27:45+00:00,2021-06-07T20:59:38Z,2021-06-07 20:59:05+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/338,745.3550925925925
cas,339,Term Management UI Reassign Rooms button does nothing,bryantal,User,closed,2019-06-03 20:02:34+00:00,2019-06-03T20:04:22Z,2019-06-03 20:04:22+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/339,0.00125
cas,340,Term SAYS its open but....,bryantal,User,closed,2019-09-03 19:30:05+00:00,2019-09-25T16:09:39Z,2019-09-25 16:09:39+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/340,21.860810185185183
cas,341,Special topics process/models needs modification,bryantal,User,open,2019-09-25 16:12:55+00:00,2021-06-09T18:29:47Z,,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/341,
cas,342,Added instructors arent showing,bryantal,User,open,2019-10-01 20:20:26+00:00,2021-06-09T19:43:23Z,,3,https://github.com/BCStudentSoftwareDevTeam/cas/issues/342,
cas,343,Autofill preferred room (Special Topics),bryantal,User,closed,2019-10-01 20:21:38+00:00,2020-02-12T15:14:32Z,2020-02-12 15:14:06+00:00,3,https://github.com/BCStudentSoftwareDevTeam/cas/issues/343,133.78643518518518
cas,344,Faculty/Staff importer skips some B-numbers,bryantal,User,closed,2019-10-09 13:09:07+00:00,2021-11-09T19:57:50Z,2021-11-09 19:57:50+00:00,3,https://github.com/BCStudentSoftwareDevTeam/cas/issues/344,762.2838310185185
cas,345,Add a new field to scheduled courses,bryantal,User,open,2019-10-10 20:40:30+00:00,2019-10-10T20:40:30Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/345,
cas,346,Special topics' crosslisted fields not saving correctly,bryantal,User,closed,2019-10-16 19:59:36+00:00,2020-01-30T20:00:14Z,2020-01-30 19:58:56+00:00,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/346,105.99953703703704
cas,347,Add CAPACITY in () to room resolution tabs,bryantal,User,open,2019-11-25 14:56:58+00:00,2021-06-09T19:07:30Z,,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/347,
cas,348,Post room pref alrogithm- editing classes,bryantal,User,open,2019-11-25 14:58:32+00:00,2019-11-25T14:58:32Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/348,
cas,349,Room Resolution: special scheduling internal server error,bryantal,User,open,2019-11-25 14:59:17+00:00,2021-06-09T18:29:30Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/349,
cas,350,Add a field to the form for adding courses,bryantal,User,open,2019-12-06 14:29:16+00:00,2020-02-05T16:15:57Z,,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/350,
cas,351,Cross Listed Versification Checkbox Is Not Showing Up on StCourses,bryantal,User,closed,2020-02-25 21:32:06+00:00,2021-06-09T19:03:48Z,2021-06-09 19:03:48+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/351,469.89701388888886
cas,352,Admins can't add room preferences on behalf of faculty,bryantal,User,closed,2020-03-26 15:25:05+00:00,2021-11-17T18:31:58Z,2021-11-17 18:31:58+00:00,3,https://github.com/BCStudentSoftwareDevTeam/cas/issues/352,601.1297800925926
cas,353,Special topics forms get defaulted to room Knapp 202,bryantal,User,closed,2020-05-20 21:04:17+00:00,2020-05-20T21:09:53Z,2020-05-20 21:09:53+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/353,0.0038888888888888888
cas,354,Special Topics courses do not acknowledge cross-listing,bryantal,User,closed,2020-05-20 21:47:11+00:00,2025-12-05T18:46:59Z,2025-12-05 18:46:59+00:00,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/354,2024.8748611111112
cas,355,Error routes are not used,bryantal,User,open,2020-06-01 16:44:01+00:00,2021-06-04T17:07:06Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/355,
cas,356,Room Preference UI when a class has no schedule,bryantal,User,closed,2020-06-01 19:20:27+00:00,2020-06-01T19:24:15Z,2020-06-01 19:24:15+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/356,0.002638888888888889
cas,357,Faculty Load Credit is not added to Excel spreadsheets,bryantal,User,closed,2020-06-01 20:38:35+00:00,2021-05-11T16:17:43Z,2021-05-11 16:17:43+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/357,343.8188425925926
cas,358,Wording When Scheduling a Course,bryantal,User,open,2020-06-10 14:11:52+00:00,2021-06-08T19:08:52Z,,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/358,
cas,359,Submit Button Centering,bryantal,User,closed,2020-06-10 14:14:22+00:00,2021-06-04T13:28:31Z,2021-06-04 13:28:31+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/359,358.9681597222222
cas,360,Chalkboard Input Number in Building Management Page Allows Negative Numbers,bryantal,User,open,2020-06-11 18:14:50+00:00,2021-06-08T19:46:47Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/360,
cas,361,Room Capacity Number Input Allows Negative Values,bryantal,User,open,2020-06-11 18:17:39+00:00,2021-06-02T17:57:17Z,,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/361,
cas,362,Close Modal Open On Top of Education Tech Modal (Modal on top of another Modal),bryantal,User,open,2020-06-11 18:20:01+00:00,2021-06-08T19:08:43Z,,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/362,
cas,363,Activate a Course and Deactivate a Course are positioned too close to the navbar,bryantal,User,closed,2020-06-11 18:22:44+00:00,2021-05-10T15:49:13Z,2021-05-10 15:49:13+00:00,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/363,332.8933912037037
cas,364,Last Edited Column In Course Table Shows None When a Table Entry Is Not Edited,bryantal,User,closed,2020-06-11 18:26:02+00:00,2021-06-01T18:18:29Z,2021-06-01 18:18:29+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/364,354.9947569444444
cas,365,[Accessibility] Verfiy Checkbox Is Not Accessible,bryantal,User,open,2020-06-11 18:28:22+00:00,2020-06-11T18:28:22Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/365,
cas,366,Sidebar Goes Over The Page Footer,bryantal,User,closed,2020-06-11 18:32:09+00:00,2021-06-01T18:18:29Z,2021-06-01 18:18:29+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/366,354.9905092592593
cas,367,User and Current User Dropdowns in Building Management Page Disappear,bryantal,User,open,2020-06-11 18:36:00+00:00,2021-06-08T15:02:27Z,,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/367,
cas,368,Mouse pointer should turn into a hand when hover over Room Resolution link,bryantal,User,closed,2020-06-15 17:08:36+00:00,2021-06-01T18:18:30Z,2021-06-01 18:18:29+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/368,351.0485300925926
cas,369,Adding a Loader To Import Courses Sections For When classes are being imported,bryantal,User,closed,2020-06-15 17:12:40+00:00,2021-06-01T18:18:30Z,2021-06-01 18:18:30+00:00,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/369,351.0457175925926
cas,370,Room Preferences: Select Picker,bryantal,User,closed,2020-06-15 18:19:37+00:00,2021-06-01T18:18:30Z,2021-06-01 18:18:30+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/370,350.99922453703704
cas,371,Courses: Cross-Listed,bryantal,User,open,2020-06-15 18:22:09+00:00,2021-06-08T19:11:35Z,,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/371,
cas,372,Courses: Accordion,bryantal,User,closed,2020-06-15 18:24:35+00:00,2021-06-02T13:56:39Z,2021-06-02 13:56:39+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/372,351.8139351851852
cas,373,Cancelling an image upload in building management is not handled,bryantal,User,open,2020-06-30 20:26:22+00:00,2021-06-09T19:01:33Z,,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/373,
cas,374,Logout Button throws 500 error,bryantal,User,closed,2020-09-18 19:02:03+00:00,2021-06-01T18:18:30Z,2021-06-01 18:18:30+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/374,255.96975694444444
cas,375,Last Visited being NULL throwing a 500,bryantal,User,closed,2020-09-28 02:07:11+00:00,2021-03-02T15:48:29Z,2021-03-02 15:48:29+00:00,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/375,155.5703472222222
cas,376,Allow course capacity to be set to zero.,bryantal,User,closed,2020-09-28 15:44:51+00:00,2021-02-24T14:07:09Z,2021-02-24 14:07:09+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/376,148.9321527777778
cas,377,Import Courses dropdown loads slowly,bryantal,User,closed,2020-12-17 14:32:05+00:00,2021-06-01T18:20:45Z,2021-06-01 18:20:45+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/377,166.1587962962963
cas,378,Investigate Error With CAS Import Courses Function,bryantal,User,closed,2021-02-04 15:40:15+00:00,2021-02-10T16:42:54Z,2021-02-10 16:42:54+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/378,6.043506944444444
cas,379,Sorting Import Courses Dropdown,bryantal,User,closed,2021-02-12 15:12:29+00:00,2021-06-01T18:18:31Z,2021-06-01 18:18:31+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/379,109.12918981481481
cas,380,Import Courses Selectpicker Loads Slow,bryantal,User,closed,2021-02-12 15:54:12+00:00,2021-06-01T18:20:46Z,2021-06-01 18:20:45+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/380,109.10177083333333
cas,381,Import Courses For Fall 2021,bryantal,User,open,2021-02-12 15:56:36+00:00,2021-06-01T18:22:23Z,,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/381,
cas,382,Streamline Setup Process,bryantal,User,closed,2021-02-17 16:11:14+00:00,2021-06-01T18:18:41Z,2021-06-01 18:18:41+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/382,104.08850694444445
cas,383,New Feature to Allow Admins to Add Courses,bryantal,User,closed,2021-03-03 13:52:53+00:00,2021-06-01T18:18:31Z,2021-06-01 18:18:31+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/383,90.1844675925926
cas,384,Sorting Courses in Cross-Listed Courses Dropdown,bryantal,User,closed,2021-03-04 17:34:04+00:00,2021-06-01T18:18:31Z,2021-06-01 18:18:31+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/384,89.03086805555556
cas,385,Cross-listed Courses Child Course Default Load Credit,bryantal,User,closed,2021-03-29 16:00:47+00:00,2021-06-01T18:18:32Z,2021-06-01 18:18:32+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/385,64.09565972222222
cas,1,dummy issue,bryantal,User,closed,2021-06-01 13:47:23+00:00,2021-06-01T13:47:23Z,2021-06-01 13:47:23+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/1,0.0
cas,2,dummy issue,bryantal,User,closed,2021-06-01 13:47:27+00:00,2021-06-01T13:47:27Z,2021-06-01 13:47:27+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/2,0.0
cas,3,dummy issue,bryantal,User,closed,2021-06-01 13:47:28+00:00,2021-06-01T13:47:28Z,2021-06-01 13:47:28+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/3,0.0
cas,66,dummy issue,bryantal,User,closed,2021-06-01 13:50:54+00:00,2021-06-01T13:50:54Z,2021-06-01 13:50:54+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/66,0.0
